time,latitude (deg),longitude (deg),filter_flag_gps (),T1 (degC),T2 (degC),T3 (degC),T4 (degC),T5 (degC),T6 (degC),T7 (degC),T8 (degC),T9 (degC),T10 (degC),T11 (degC),T12 (degC),T13 (degC),T14 (degC),T15 (degC),T16 (degC),T17 (degC),T18 (degC),T19 (degC),T20 (degC),T21 (degC),T22 (degC),T23 (degC),T24 (degC),T25 (degC),T26 (degC),T27 (degC),T28 (degC),T29 (degC),T30 (degC),T31 (degC),T32 (degC),T33 (degC),T34 (degC),T35 (degC),T36 (degC),T37 (degC),T38 (degC),T39 (degC),T40 (degC),T41 (degC),T42 (degC),T43 (degC),T44 (degC),T45 (degC),T46 (degC),T47 (degC),T48 (degC),T49 (degC),T50 (degC),T51 (degC),T52 (degC),T53 (degC),T54 (degC),T55 (degC),T56 (degC),T57 (degC),T58 (degC),T59 (degC),T60 (degC),T61 (degC),T62 (degC),T63 (degC),T64 (degC),T65 (degC),T66 (degC),T67 (degC),T68 (degC),T69 (degC),T70 (degC),T71 (degC),T72 (degC),T73 (degC),T74 (degC),T75 (degC),T76 (degC),T77 (degC),T78 (degC),T79 (degC),T80 (degC),T81 (degC),T82 (degC),T83 (degC),T84 (degC),T85 (degC),T86 (degC),T87 (degC),T88 (degC),T89 (degC),T90 (degC),T91 (degC),T92 (degC),T93 (degC),T94 (degC),T95 (degC),T96 (degC),T97 (degC),T98 (degC),T99 (degC),T100 (degC),T101 (degC),T102 (degC),T103 (degC),T104 (degC),T105 (degC),T106 (degC),T107 (degC),T108 (degC),T109 (degC),T110 (degC),T111 (degC),T112 (degC),T113 (degC),T114 (degC),T115 (degC),T116 (degC),T117 (degC),T118 (degC),T119 (degC),T120 (degC),T121 (degC),T122 (degC),T123 (degC),T124 (degC),T125 (degC),T126 (degC),T127 (degC),T128 (degC),T129 (degC),T130 (degC),T131 (degC),T132 (degC),T133 (degC),T134 (degC),T135 (degC),T136 (degC),T137 (degC),T138 (degC),T139 (degC),T140 (degC),T141 (degC),T142 (degC),T143 (degC),T144 (degC),T145 (degC),T146 (degC),T147 (degC),T148 (degC),T149 (degC),T150 (degC),T151 (degC),T152 (degC),T153 (degC),T154 (degC),T155 (degC),T156 (degC),T157 (degC),T158 (degC),T159 (degC),T160 (degC),T161 (degC),T162 (degC),T163 (degC),T164 (degC),T165 (degC),T166 (degC),T167 (degC),T168 (degC),T169 (degC),T170 (degC),T171 (degC),T172 (degC),T173 (degC),T174 (degC),T175 (degC),T176 (degC),T177 (degC),T178 (degC),T179 (degC),T180 (degC),T181 (degC),T182 (degC),T183 (degC),T184 (degC),T185 (degC),T186 (degC),T187 (degC),T188 (degC),T189 (degC),T190 (degC),T191 (degC),T192 (degC),T193 (degC),T194 (degC),T195 (degC),T196 (degC),T197 (degC),T198 (degC),T199 (degC),T200 (degC),T201 (degC),T202 (degC),T203 (degC),T204 (degC),T205 (degC),T206 (degC),T207 (degC),T208 (degC),T209 (degC),T210 (degC),T211 (degC),T212 (degC),T213 (degC),T214 (degC),T215 (degC),T216 (degC),T217 (degC),T218 (degC),T219 (degC),T220 (degC),T221 (degC),T222 (degC),T223 (degC),T224 (degC),T225 (degC),T226 (degC),T227 (degC),T228 (degC),T229 (degC),T230 (degC),T231 (degC),T232 (degC),T233 (degC),T234 (degC),T235 (degC),T236 (degC),T237 (degC),T238 (degC),T239 (degC),T240 (degC)
2025-07-12T20:00:17,83.911652,23.996780,0,-0.1250,-0.1250,-0.1250,-0.1250,-0.1250,-0.1250,-0.0625,-0.0625,-0.0625,-0.0625,-0.1250,-0.0625,-0.0625,-0.1250,-0.0625,-0.0625,-0.0625,-0.1250,-0.0625,-0.0625,-0.0625,-0.0625,-0.1250,-0.1250,-0.1250,-0.1875,-0.1875,-0.3750,-0.5000,-0.5625,-0.5625,-0.6250,-0.6250,-0.6250,-0.5625,-0.6250,-0.6250,-0.7500,-0.7500,-0.8125,-0.9375,-0.9375,-1.0000,-1.0000,-1.0000,-1.0000,-1.0625,-1.0625,-1.1250,-1.0625,-1.0625,-1.1250,-1.0625,-1.1250,-1.0625,-1.1875,-1.1875,-1.2500,-1.1875,-1.1250,-1.1250,-1.1250,-1.1875,-1.1250,-1.1250,-1.1875,-1.1250,-1.1250,-1.1250,-1.0625,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.1875,-1.1875,-1.1250,-1.1875,-1.1875,-1.2500,-1.1875,-1.1875,-1.2500,-1.2500,-1.3125,-1.3125,-1.3125,-1.3125,-1.4375,-1.4375,-1.4375,-1.5000,-1.5000,-1.5625,-1.5625,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.8125,-1.8125,-1.8125,-1.8750,-1.8750,-1.8750,-1.8750,-1.8750,-1.8125,-1.8125,-1.8750,-1.8125,-1.8125,-1.8125,-1.7500,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8750,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.7500,-1.7500,-1.8125,-1.8125,-1.8750,-1.7500,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8750,-1.8125,-1.8125,-1.8125,-1.7500,-1.8125,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.5625,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6875,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6250,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.6875,-1.7500
2025-07-13T02:00:18,83.980911,25.801149,1,0.0000,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.1250,0.1250,0.0625,0.0000,0.0625,0.0625,0.0625,0.1250,0.1250,0.1875,0.1250,0.1875,0.1250,0.1250,0.0625,0.0625,0.1250,0.1250,0.0625,0.0625,-0.1250,-0.2500,-0.3125,-0.3750,-0.4375,-0.3750,-0.4375,-0.3750,-0.5000,-0.5000,-0.5625,-0.6250,-0.6875,-0.8125,-0.8750,-0.8750,-0.8750,-0.8750,-0.8750,-0.8750,-0.8750,-0.9375,-0.9375,-0.9375,-1.0000,-1.0000,-1.0625,-1.0000,-1.0625,-1.1250,-1.1250,-1.1250,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.0625,-1.1250,-1.0625,-1.0625,-1.0000,-1.0625,-1.1250,-1.1250,-1.1875,-1.1250,-1.1250,-1.1250,-1.1875,-1.1875,-1.1250,-1.1250,-1.1250,-1.1875,-1.1875,-1.1875,-1.1875,-1.1875,-1.2500,-1.2500,-1.2500,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.2500,-1.3125,-1.3125,-1.2500,-1.3125,-1.3125,-1.3125,-1.3125,-1.3750,-1.3750,-1.4375,-1.5000,-1.4375,-1.5000,-1.5000,-1.5000,-1.5000,-1.5625,-1.5000,-1.5625,-1.5625,-1.5000,-1.6250,-1.6875,-1.7500,-1.7500,-1.8125,-1.8125,-1.8125,-1.8750,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.7500,-1.7500,-1.8125,-1.8125,-1.8750,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.7500,-1.8125,-1.8125,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.7500,-1.6250,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.7500
2025-07-13T08:00:18,83.884521,25.362169,0,0.1250,0.1250,0.1250,0.1875,0.1250,0.1250,0.1250,0.1875,0.1875,0.1875,0.1250,0.1250,0.1875,0.1875,0.2500,0.3750,0.3750,0.3750,0.3750,0.3750,0.4375,0.3750,0.1875,0.1875,0.1875,0.1875,0.3125,0.1875,0.0625,0.0000,-0.0625,-0.1250,-0.1250,-0.2500,-0.1875,-0.3125,-0.3125,-0.4375,-0.4375,-0.5625,-0.6250,-0.6250,-0.6875,-0.6250,-0.6250,-0.6250,-0.6250,-0.6875,-0.7500,-0.7500,-0.7500,-0.8750,-0.8125,-0.9375,-0.9375,-1.0000,-1.0000,-1.0625,-1.0000,-1.0000,-1.0000,-1.0000,-1.1250,-1.1250,-1.0625,-1.1250,-1.1250,-1.0625,-1.1250,-1.0625,-1.0625,-1.0000,-1.0625,-1.1250,-1.1250,-1.1875,-1.1875,-1.1250,-1.1250,-1.1875,-1.1875,-1.1250,-1.1250,-1.1250,-1.1250,-1.1875,-1.1250,-1.1250,-1.1875,-1.1875,-1.2500,-1.2500,-1.2500,-1.2500,-1.3125,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.3125,-1.3125,-1.3125,-1.4375,-1.3750,-1.4375,-1.4375,-1.3750,-1.3750,-1.4375,-1.3750,-1.4375,-1.4375,-1.3750,-1.4375,-1.5000,-1.5000,-1.5000,-1.5625,-1.5000,-1.5625,-1.6250,-1.6250,-1.6250,-1.6250,-1.5625,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.8125,-1.7500,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.7500,-1.8125,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.8125,-1.8125,-1.8125,-1.8125,-1.8125,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6250,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.8125
2025-07-13T14:00:18,83.869179,25.665190,0,0.1250,0.0625,0.0625,0.1250,0.0625,0.1250,0.1250,0.1250,0.1250,0.1250,0.0625,0.1250,0.1250,0.1250,0.2500,0.3125,0.3750,0.3750,0.3750,0.4375,0.5000,0.5625,0.4375,0.3750,0.1875,0.1875,0.2500,0.1875,0.0625,0.0625,0.0625,0.0000,0.0000,-0.0625,-0.0625,-0.1250,-0.1250,-0.1875,-0.1875,-0.3125,-0.3750,-0.3750,-0.3750,-0.4375,-0.4375,-0.4375,-0.5000,-0.5000,-0.6250,-0.6250,-0.6250,-0.7500,-0.7500,-0.8125,-0.8125,-0.8750,-0.9375,-1.0000,-0.9375,-1.0000,-1.0000,-1.0000,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.0625,-1.0625,-1.0000,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.0625,-1.1250,-1.1875,-1.1250,-1.1250,-1.1875,-1.1875,-1.2500,-1.1875,-1.2500,-1.2500,-1.3125,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.1875,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.3125,-1.3125,-1.3750,-1.3125,-1.3750,-1.3750,-1.3125,-1.3750,-1.3750,-1.3750,-1.3750,-1.4375,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.5000,-1.5000,-1.5000,-1.5625,-1.5625,-1.5625,-1.5625,-1.5000,-1.5625,-1.5625,-1.5000,-1.5625,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.8125,-1.7500,-1.8125,-1.7500,-1.7500,-1.7500,-1.7500,-1.8125,-1.8125,-1.8125,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.8125,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500
2025-07-13T20:00:18,83.681938,29.623751,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,0.0625,0.1875,0.2500,0.2500,0.3125,0.3750,0.5000,0.5625,0.4375,0.4375,0.3125,0.1875,0.1250,0.0625,0.0625,0.0000,0.0000,-0.0625,-0.0625,-0.1250,-0.1250,-0.1875,-0.1875,-0.2500,-0.2500,-0.3125,-0.3125,-0.3750,-0.3750,-0.4375,-0.4375,-0.5000,-0.5625,-0.5625,-0.6250,-0.6250,-0.6250,-0.6875,-0.6250,-0.6875,-0.6250,-0.6875,-0.7500,-0.8750,-0.8750,-0.9375,-0.9375,-1.0000,-1.0625,-1.0000,-1.0000,-1.0625,-1.0625,-1.0625,-1.1250,-1.0000,-1.0625,-1.0000,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1875,-1.1250,-1.1250,-1.1875,-1.1875,-1.2500,-1.1875,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.1875,-1.2500,-1.2500,-1.1875,-1.2500,-1.2500,-1.2500,-1.2500,-1.2500,-1.3125,-1.3125,-1.3750,-1.3125,-1.3750,-1.3750,-1.3125,-1.3125,-1.3750,-1.3750,-1.3750,-1.3750,-1.3125,-1.3750,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5000,-1.5000,-1.5000,-1.5000,-1.5000,-1.5000,-1.5000,-1.5000,-1.5000,-1.5000,-1.5625,-1.5625,-1.6875,-1.6250,-1.6250,-1.6875,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.8125,-1.8125,-1.7500,-1.7500,-1.8125,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.8125,-1.8125,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.8125
2025-07-14T02:00:18,85.365089,37.135979,1,0.1875,0.0625,0.0000,0.0000,-0.0625,-0.0625,-0.0625,0.0000,0.0625,0.0000,-0.0625,0.0000,0.0625,0.0000,0.0625,-0.0625,-0.6250,-1.0625,-1.0625,-1.0625,-0.6875,-0.1875,0.1250,0.3125,0.3125,0.2500,0.1875,0.0625,0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,-0.0625,-0.1250,-0.1250,-0.1875,-0.1875,-0.2500,-0.2500,-0.3125,-0.3125,-0.3125,-0.3125,-0.3125,-0.3750,-0.3750,-0.5000,-0.5000,-0.5000,-0.5625,-0.5000,-0.6250,-0.5625,-0.6875,-0.7500,-0.8125,-0.8750,-0.8750,-0.8750,-0.9375,-1.0000,-1.0000,-1.0000,-1.0625,-1.0000,-1.0000,-1.0625,-0.9375,-1.0000,-0.9375,-1.0000,-1.0625,-1.0625,-1.1250,-1.1250,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.1875,-1.1875,-1.1875,-1.2500,-1.1875,-1.2500,-1.1875,-1.1875,-1.2500,-1.1875,-1.2500,-1.1875,-1.1875,-1.2500,-1.2500,-1.2500,-1.3125,-1.3125,-1.3125,-1.3750,-1.3750,-1.3750,-1.3750,-1.3750,-1.3125,-1.3750,-1.3750,-1.3750,-1.3750,-1.3750,-1.3125,-1.3750,-1.4375,-1.4375,-1.4375,-1.5000,-1.4375,-1.4375,-1.5625,-1.5000,-1.5000,-1.5000,-1.4375,-1.5000,-1.5000,-1.4375,-1.5000,-1.5625,-1.5625,-1.6250,-1.5625,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6250,-1.6875,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.7500,-1.8125,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.7500,-1.7500
2025-07-14T08:00:18,83.881851,26.113911,0,0.0000,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,0.0625,0.0625,0.1250,0.0625,0.0625,0.1250,0.1250,0.1875,0.2500,0.3750,0.4375,0.6250,0.8750,1.3125,1.5625,1.5000,1.3125,1.0625,0.6875,0.4375,0.1250,0.1250,0.1250,0.1250,0.1875,0.1875,0.1250,0.1250,0.0000,-0.0625,-0.1250,-0.1250,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.2500,-0.2500,-0.3750,-0.3750,-0.4375,-0.5000,-0.5000,-0.6250,-0.6250,-0.7500,-0.7500,-0.8125,-0.8125,-0.8125,-0.9375,-0.9375,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.0625,-1.1250,-1.0625,-1.0625,-1.0000,-1.0625,-1.0625,-1.0625,-1.1875,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.1875,-1.1875,-1.1875,-1.2500,-1.1875,-1.2500,-1.1875,-1.1875,-1.2500,-1.1875,-1.2500,-1.2500,-1.1875,-1.2500,-1.2500,-1.2500,-1.3125,-1.3125,-1.3750,-1.3750,-1.4375,-1.3750,-1.4375,-1.4375,-1.3750,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.3750,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.3750,-1.3750,-1.3750,-1.3125,-1.3750,-1.4375,-1.4375,-1.5000,-1.4375,-1.5000,-1.5000,-1.5000,-1.5000,-1.5000,-1.5625,-1.5000,-1.5625,-1.5625,-1.5625,-1.6250,-1.5625,-1.6250,-1.6250,-1.6875,-1.7500,-1.7500,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.6875,-1.7500,-1.7500,-1.7500,-1.7500,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.6875,-1.8125
2025-07-14T14:00:18,83.802177,26.119761,0,2.2500,2.1250,2.0625,2.1250,2.0625,2.0625,2.1250,2.1875,2.1875,2.1875,2.1250,2.2500,2.3750,2.5000,2.8125,3.0625,3.1875,3.1875,3.1875,3.0000,2.9375,2.6250,2.5000,2.3125,1.9375,1.4375,0.9375,0.4375,0.1875,0.0625,0.0625,0.2500,0.3125,0.3125,0.3125,0.1875,0.1250,0.1250,0.1250,0.1250,0.0625,0.0625,0.1250,0.1250,0.1875,0.1250,0.0625,0.0000,-0.1250,-0.1250,-0.1875,-0.3125,-0.3125,-0.3750,-0.3750,-0.5625,-0.6250,-0.6875,-0.7500,-0.7500,-0.8125,-0.8750,-1.0000,-1.0625,-1.0625,-1.1250,-1.0625,-1.0625,-1.1250,-1.0625,-1.0625,-1.0000,-1.0625,-1.0625,-1.0625,-1.1250,-1.1250,-1.1250,-1.1250,-1.1250,-1.1875,-1.1250,-1.1250,-1.1250,-1.1875,-1.1875,-1.1875,-1.1875,-1.2500,-1.2500,-1.3125,-1.3125,-1.3750,-1.3125,-1.3750,-1.3750,-1.3750,-1.4375,-1.3750,-1.4375,-1.3750,-1.3750,-1.4375,-1.5000,-1.5000,-1.5000,-1.5625,-1.6250,-1.6250,-1.6875,-1.6250,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.5625,-1.6250,-1.6875,-1.6875,-1.6250,-1.6875,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.5625,-1.5625,-1.6250,-1.6250,-1.6875,-1.6250,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6250,-1.6875,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.8125,-1.7500,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6875,-1.6250,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6875,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.6875,-1.6250,-1.6875,-1.6250,-1.6875,-1.7500,-1.7500,-1.6875,-1.7500,-1.6875,-1.6875,-1.6250,-1.6250,-1.6875,-1.6875,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6875,-1.6250,-1.6250,-1.6250,-1.6250,-1.6250,-1.6875,-1.6875,-1.7500,-1.7500,-1.6875,-1.6875,-1.6875,-1.6875,-1.7500
